t	x0	y0	z0	analytical_x0	analytical_y0	analytical_z0
1.180787191460973995e+00	-4.136842910383158045e-02	-1.023903072104890843e-01	9.938837346806833617e-01	1.081894022591650961e-01	-2.213990040682361701e-02	9.938837346736189016e-01
1.190793862575050044e+00	-4.440869533445197109e-02	-1.011088013762891508e-01	9.938837346807432027e-01	1.078446115818341294e-01	-2.376261147228632409e-02	9.938837346736189016e-01
1.200800533689126093e+00	-4.740932196260202319e-02	-9.973704491303823916e-02	9.938837346808031548e-01	1.074754836230129434e-01	-2.537996003186337307e-02	9.938837346736189016e-01
1.210807204803202142e+00	-5.036763060185987795e-02	-9.827626226294246259e-02	9.938837346808629958e-01	1.070821016837669032e-01	-2.699158109868537644e-02	9.938837346736189016e-01
1.220813875917278191e+00	-5.328098063922269423e-02	-9.672775733378620455e-02	9.938837346809228368e-01	1.066645545385544736e-01	-2.859711097840559116e-02	9.938837346736189016e-01
1.230820547031354240e+00	-5.614677159214166713e-02	-9.509291233505222374e-02	9.938837346809827888e-01	1.062229364151933975e-01	-3.019618735127476208e-02	9.938837346736189016e-01
1.240827218145430288e+00	-5.896244542973620023e-02	-9.337318654414890340e-02	9.938837346810426299e-01	1.057573469735964278e-01	-3.178844935390588711e-02	9.938837346736189016e-01
1.250833889259506337e+00	-6.172548885611541664e-02	-9.157011500384618086e-02	9.938837346811024709e-01	1.052678912832810260e-01	-3.337353766071005784e-02	9.938837346736189016e-01
1.260840560373582386e+00	-6.443343555376872256e-02	-8.968530715208244963e-02	9.938837346811623119e-01	1.047546797996583290e-01	-3.495109456498554645e-02	9.938837346736189016e-01
1.270847231487658435e+00	-6.708386838502311544e-02	-8.772044538536571956e-02	9.938837346812221529e-01	1.042178283391067134e-01	-3.652076405964136546e-02	9.938837346736189016e-01
1.280853902601734484e+00	-6.967442154960207246e-02	-8.567728355705132859e-02	9.938837346812821050e-01	1.036574580528355216e-01	-3.808219191753740157e-02	9.938837346736189016e-01
1.290860573715810533e+00	-7.220278269636021262e-02	-8.355764541183656469e-02	9.938837346813419460e-01	1.030736953995448762e-01	-3.963502577142278410e-02	9.938837346736189016e-01
1.300867244829886582e+00	-7.466669498730890697e-02	-8.136342295786971879e-02	9.938837346814017870e-01	1.024666721168877581e-01	-4.117891519345456830e-02	9.938837346736189016e-01
1.310873915943962631e+00	-7.706395911209013017e-02	-7.909657477792650382e-02	9.938837346814616280e-01	1.018365251917408010e-01	-4.271351177427873402e-02	9.938837346736189016e-01
1.320880587058038680e+00	-7.939243525110081801e-02	-7.675912428116138386e-02	9.938837346815215801e-01	1.011833968292904368e-01	-4.423846920165575708e-02	9.938837346736189016e-01
1.330887258172114729e+00	-8.165004498551511891e-02	-7.435315789699430133e-02	9.938837346815814211e-01	1.005074344209415244e-01	-4.575344333861274676e-02	9.938837346736189016e-01
1.340893929286190778e+00	-8.383477315249987516e-02	-7.188082321274494313e-02	9.938837346816412621e-01	9.980879051105547017e-02	-4.725809230110489256e-02	9.938837346736189016e-01
1.350900600400266827e+00	-8.594466964396706155e-02	-6.934432705667689656e-02	9.938837346817012142e-01	9.908762276252570944e-02	-4.875207653516825529e-02	9.938837346736189016e-01
1.360907271514342876e+00	-8.797785114725793776e-02	-6.674593352816278469e-02	9.938837346817609442e-01	9.834409392119773663e-02	-5.023505889354708959e-02	9.938837346736189016e-01
1.370913942628418924e+00	-8.993250282620496305e-02	-6.408796197672878003e-02	9.938837346818208962e-01	9.757837177914238658e-02	-5.170670471177771926e-02	9.938837346736189016e-01
1.380920613742494973e+00	-9.180687994107084027e-02	-6.137278493178224825e-02	9.938837346818807372e-01	9.679062913679024882e-02	-5.316668188371208303e-02	9.938837346736189016e-01
1.390927284856571022e+00	-9.359930940591906778e-02	-5.860282598487057126e-02	9.938837346819405782e-01	9.598104376393568060e-02	-5.461466093646439451e-02	9.938837346736189016e-01
1.400933955970647071e+00	-9.530819128202548673e-02	-5.578055762636145026e-02	9.938837346820005303e-01	9.514979835961971666e-02	-5.605031510476293083e-02	9.938837346736189016e-01
1.410940627084723120e+00	-9.693200020599804234e-02	-5.290849903847566482e-02	9.938837346820603713e-01	9.429708051090014698e-02	-5.747332040469144143e-02	9.938837346736189016e-01
1.420947298198799169e+00	-9.846928675132995967e-02	-4.998921384664230944e-02	9.938837346821202123e-01	9.342308265051903204e-02	-5.888335570680220538e-02	9.938837346736189016e-01
1.430953969312875218e+00	-9.991867872217088942e-02	-4.702530783118356178e-02	9.938837346821801644e-01	9.252800201347619047e-02	-6.028010280858562414e-02	9.938837346736189016e-01
1.440960640426951267e+00	-1.012788823781612946e-01	-4.401942660137162650e-02	9.938837346822400054e-01	9.161204059251933096e-02	-6.166324650627874604e-02	9.938837346736189016e-01
1.450967311541027316e+00	-1.025486835892368553e-01	-4.097425323393405483e-02	9.938837346822998464e-01	9.067540509256037662e-02	-6.303247466599722071e-02	9.938837346736189016e-01
1.460973982655103365e+00	-1.037269489193718419e-01	-3.789250587811519161e-02	9.938837346823596874e-01	8.971830688402832044e-02	-6.438747829417473811e-02	9.938837346736189016e-01
1.470980653769179414e+00	-1.048126266382943678e-01	-3.477693532943161581e-02	9.938837346824195285e-01	8.874096195516935348e-02	-6.572795160729330566e-02	9.938837346736189016e-01
1.480987324883255463e+00	-1.058047476602703985e-01	-3.163032257428724514e-02	9.938837346824793695e-01	8.774359086330474344e-02	-6.705359210088965294e-02	9.938837346736189016e-01
1.490993995997331512e+00	-1.067024264091183255e-01	-2.845547630763976127e-02	9.938837346825393215e-01	8.672641868505781559e-02	-6.836410061782105529e-02	9.938837346736189016e-01
1.501000667111407560e+00	-1.075048616086822784e-01	-2.525523042593410053e-02	9.938837346825991625e-01	8.568967496556073593e-02	-6.965918141577648326e-02	9.938837346736189016e-01
1.511007338225483609e+00	-1.082113369980585160e-01	-2.203244149754092843e-02	9.938837346826590036e-01	8.463359366665332284e-02	-7.093854223401638293e-02	9.938837346736189016e-01
1.521014009339559658e+00	-1.088212219709363549e-01	-1.878998621295790636e-02	9.938837346827189556e-01	8.355841311408472583e-02	-7.220189435932730659e-02	9.938837346736189016e-01
1.531020680453635707e+00	-1.093339721384829905e-01	-1.553075881704977373e-02	9.938837346827787966e-01	8.246437594373050295e-02	-7.344895269117585057e-02	9.938837346736189016e-01
1.541027351567711756e+00	-1.097491298152699912e-01	-1.225766852561925926e-02	9.938837346828386377e-01	8.135172904683717066e-02	-7.467943580604700926e-02	9.938837346736189016e-01
1.551034022681787805e+00	-1.100663244278073383e-01	-8.973636928614777200e-03	9.938837346828984787e-01	8.022072351430603598e-02	-7.589306602095328980e-02	9.938837346736189016e-01
1.561040693795863854e+00	-1.102852728453207476e-01	-5.681595382292869457e-03	9.938837346829583197e-01	7.907161458002974486e-02	-7.708956945609914124e-02	9.938837346736189016e-01
1.571047364909939903e+00	-1.104057796324767193e-01	-2.384482392663129710e-03	9.938837346830182717e-01	7.790466156329355074e-02	-7.826867609668762549e-02	9.938837346736189016e-01
1.581054036024015952e+00	-1.104277372238298555e-01	9.147590074487857437e-04	9.938837346830781128e-01	7.672012781025489003e-02	-7.943011985385431406e-02	9.938837346736189016e-01
1.591060707138092001e+00	-1.103511260198368066e-01	4.213183885378833302e-03	9.938837346831379538e-01	7.551828063451390682e-02	-8.057363862471590699e-02	9.938837346736189016e-01
1.601067378252168050e+00	-1.101760144043509998e-01	7.507848037298070140e-03	9.938837346831979058e-01	7.429939125678891587e-02	-8.169897435151866893e-02	9.938837346736189016e-01
