t	Mz
4.252701080432173342e+01	9.999998708804179515e+00
4.253701480592236805e+01	9.999998712663792588e+00
4.254701880752300980e+01	9.999998716511871777e+00
4.255702280912365154e+01	9.999998720348447279e+00
4.256702681072429328e+01	9.999998724173552844e+00
4.257703081232493503e+01	9.999998727987225777e+00
4.258703481392556967e+01	9.999998731789499828e+00
4.259703881552621141e+01	9.999998735580406972e+00
4.260704281712685315e+01	9.999998739359982736e+00
4.261704681872749489e+01	9.999998743128260870e+00
4.262705082032812953e+01	9.999998746885275125e+00
4.263705482192877128e+01	9.999998750631057476e+00
4.264705882352941302e+01	9.999998754365645226e+00
4.265706282513005476e+01	9.999998758089068573e+00
4.266706682673069650e+01	9.999998761801363045e+00
4.267707082833133114e+01	9.999998765502558840e+00
4.268707482993197289e+01	9.999998769192693260e+00
4.269707883153261463e+01	9.999998772871794728e+00
4.270708283313325637e+01	9.999998776539900547e+00
4.271708683473389812e+01	9.999998780197042691e+00
4.272709083633453275e+01	9.999998783843249583e+00
4.273709483793517450e+01	9.999998787478560303e+00
4.274709883953581624e+01	9.999998791103003271e+00
4.275710284113645798e+01	9.999998794716614015e+00
4.276710684273709973e+01	9.999998798319420956e+00
4.277711084433773436e+01	9.999998801911457846e+00
4.278711484593837611e+01	9.999998805492758436e+00
4.279711884753901785e+01	9.999998809063354699e+00
4.280712284913965959e+01	9.999998812623276834e+00
4.281712685074030134e+01	9.999998816172558591e+00
4.282713085234093597e+01	9.999998819711230169e+00
4.283713485394157772e+01	9.999998823239325318e+00
4.284713885554221946e+01	9.999998826756872461e+00
4.285714285714286120e+01	9.999998830263905347e+00
4.286714685874349584e+01	9.999998833760457728e+00
4.287715086034413758e+01	9.999998837246554473e+00
4.288715486194477933e+01	9.999998840722232885e+00
4.289715886354542107e+01	9.999998844187521385e+00
4.290716286514606281e+01	9.999998847642451949e+00
4.291716686674669745e+01	9.999998851087054774e+00
4.292717086834733919e+01	9.999998854521361835e+00
4.293717486994798094e+01	9.999998857945401554e+00
4.294717887154862268e+01	9.999998861359207680e+00
4.295718287314926442e+01	9.999998864762808637e+00
4.296718687474989906e+01	9.999998868156236398e+00
4.297719087635054080e+01	9.999998871539519385e+00
4.298719487795118255e+01	9.999998874912689573e+00
4.299719887955182429e+01	9.999998878275777159e+00
4.300720288115246603e+01	9.999998881628812342e+00
4.301720688275310067e+01	9.999998884971823543e+00
4.302721088435374241e+01	9.999998888304840960e+00
4.303721488595438416e+01	9.999998891627898345e+00
4.304721888755502590e+01	9.999998894941020566e+00
4.305722288915566054e+01	9.999998898244239598e+00
4.306722689075630228e+01	9.999998901537583862e+00
4.307723089235694403e+01	9.999998904821085333e+00
4.308723489395758577e+01	9.999998908094770655e+00
4.309723889555822751e+01	9.999998911358671805e+00
4.310724289715886215e+01	9.999998914612815426e+00
4.311724689875950389e+01	9.999998917857233494e+00
4.312725090036014564e+01	9.999998921091950876e+00
4.313725490196078738e+01	9.999998924317001325e+00
4.314725890356142912e+01	9.999998927532409709e+00
4.315726290516206376e+01	9.999998930738208003e+00
4.316726690676270550e+01	9.999998933934422851e+00
4.317727090836334725e+01	9.999998937121084452e+00
4.318727490996398899e+01	9.999998940298219452e+00
4.319727891156463073e+01	9.999998943465858048e+00
4.320728291316526537e+01	9.999998946624028662e+00
4.321728691476590711e+01	9.999998949772756163e+00
4.322729091636654886e+01	9.999998952912076078e+00
4.323729491796719060e+01	9.999998956042007947e+00
4.324729891956783234e+01	9.999998959162585521e+00
4.325730292116846698e+01	9.999998962273835446e+00
4.326730692276910872e+01	9.999998965375784366e+00
4.327731092436975047e+01	9.999998968468462479e+00
4.328731492597039221e+01	9.999998971551894655e+00
4.329731892757102685e+01	9.999998974626111092e+00
4.330732292917166859e+01	9.999998977691138435e+00
4.331732693077231033e+01	9.999998980747001553e+00
4.332733093237295208e+01	9.999998983793732421e+00
4.333733493397359382e+01	9.999998986831354131e+00
4.334733893557422846e+01	9.999998989859896881e+00
4.335734293717487020e+01	9.999998992879387316e+00
4.336734693877551194e+01	9.999998995889852083e+00
4.337735094037615369e+01	9.999998998891317825e+00
4.338735494197679543e+01	9.999999001883811189e+00
4.339735894357743007e+01	9.999999004867358821e+00
4.340736294517807181e+01	9.999999007841989140e+00
4.341736694677871355e+01	9.999999010807727018e+00
4.342737094837935530e+01	9.999999013764600875e+00
4.343737494997999704e+01	9.999999016712635580e+00
4.344737895158063168e+01	9.999999019651857779e+00
4.345738295318127342e+01	9.999999022582294117e+00
4.346738695478191516e+01	9.999999025503971239e+00
4.347739095638255691e+01	9.999999028416915792e+00
4.348739495798319155e+01	9.999999031321150866e+00
4.349739895958383329e+01	9.999999034216706661e+00
4.350740296118447503e+01	9.999999037103606270e+00
4.351740696278511678e+01	9.999999039981876336e+00
4.352741096438575852e+01	9.999999042851541731e+00
4.353741496598639316e+01	9.999999045712630874e+00
4.354741896758703490e+01	9.999999048565166859e+00
4.355742296918767664e+01	9.999999051409176332e+00
4.356742697078831839e+01	9.999999054244685937e+00
4.357743097238896013e+01	9.999999057071718767e+00
4.358743497398959477e+01	9.999999059890299691e+00
4.359743897559023651e+01	9.999999062700457131e+00
4.360744297719087825e+01	9.999999065502212403e+00
4.361744697879152000e+01	9.999999068295595706e+00
4.362745098039216174e+01	9.999999071080626578e+00
4.363745498199279638e+01	9.999999073857333443e+00
4.364745898359343812e+01	9.999999076625741168e+00
4.365746298519407986e+01	9.999999079385872847e+00
4.366746698679472161e+01	9.999999082137753348e+00
4.367747098839536335e+01	9.999999084881409317e+00
4.368747498999599799e+01	9.999999087616862070e+00
4.369747899159663973e+01	9.999999090344140029e+00
4.370748299319728147e+01	9.999999093063264510e+00
4.371748699479792322e+01	9.999999095774260383e+00
4.372749099639855785e+01	9.999999098477154291e+00
4.373749499799919960e+01	9.999999101171969329e+00
4.374749899959984134e+01	9.999999103858726812e+00
4.375750300120048308e+01	9.999999106537455162e+00
4.376750700280112483e+01	9.999999109208175696e+00
4.377751100440175946e+01	9.999999111870911506e+00
4.378751500600240121e+01	9.999999114525689237e+00
4.379751900760304295e+01	9.999999117172531982e+00
4.380752300920368469e+01	9.999999119811461057e+00
4.381752701080432644e+01	9.999999122442503108e+00
4.382753101240496107e+01	9.999999125065681227e+00
4.383753501400560282e+01	9.999999127681016731e+00
4.384753901560624456e+01	9.999999130288534488e+00
4.385754301720688630e+01	9.999999132888259368e+00
4.386754701880752805e+01	9.999999135480212686e+00
4.387755102040816269e+01	9.999999138064417536e+00
4.388755502200880443e+01	9.999999140640897011e+00
4.389755902360944617e+01	9.999999143209675978e+00
4.390756302521008791e+01	9.999999145770775755e+00
4.391756702681072255e+01	9.999999148324221210e+00
4.392757102841136430e+01	9.999999150870033660e+00
4.393757503001200604e+01	9.999999153408236197e+00
4.394757903161264778e+01	9.999999155938851914e+00
4.395758303321328953e+01	9.999999158461902127e+00
4.396758703481392416e+01	9.999999160977409929e+00
4.397759103641456591e+01	9.999999163485400189e+00
4.398759503801520765e+01	9.999999165985892446e+00
4.399759903961584939e+01	9.999999168478911571e+00
4.400760304121649114e+01	9.999999170964477102e+00
4.401760704281712577e+01	9.999999173442613909e+00
4.402761104441776752e+01	9.999999175913341531e+00
4.403761504601840926e+01	9.999999178376686615e+00
4.404761904761905100e+01	9.999999180832666923e+00
4.405762304921969275e+01	9.999999183281303772e+00
4.406762705082032738e+01	9.999999185722623807e+00
4.407763105242096913e+01	9.999999188156646568e+00
4.408763505402161087e+01	9.999999190583391595e+00
4.409763905562225261e+01	9.999999193002883757e+00
4.410764305722289436e+01	9.999999195415142594e+00
4.411764705882352899e+01	9.999999197820191199e+00
4.412765106042417074e+01	9.999999200218052664e+00
4.413765506202481248e+01	9.999999202608744753e+00
4.414765906362545422e+01	9.999999204992290558e+00
4.415766306522608886e+01	9.999999207368711396e+00
4.416766706682673060e+01	9.999999209738028583e+00
4.417767106842737235e+01	9.999999212100265211e+00
4.418767507002801409e+01	9.999999214455439045e+00
4.419767907162865583e+01	9.999999216803573177e+00
4.420768307322929047e+01	9.999999219144688922e+00
4.421768707482993221e+01	9.999999221478805822e+00
4.422769107643057396e+01	9.999999223805946968e+00
4.423769507803121570e+01	9.999999226126130125e+00
4.424769907963185744e+01	9.999999228439378385e+00
4.425770308123249208e+01	9.999999230745711287e+00
4.426770708283313382e+01	9.999999233045151925e+00
4.427771108443377557e+01	9.999999235337718062e+00
4.428771508603441731e+01	9.999999237623431014e+00
4.429771908763505905e+01	9.999999239902312098e+00
4.430772308923569369e+01	9.999999242174382630e+00
4.431772709083633544e+01	9.999999244439658597e+00
4.432773109243697718e+01	9.999999246698164868e+00
4.433773509403761892e+01	9.999999248949919206e+00
4.434773909563825356e+01	9.999999251194944705e+00
4.435774309723889530e+01	9.999999253433257351e+00
4.436774709883953705e+01	9.999999255664880238e+00
4.437775110044017879e+01	9.999999257889832904e+00
4.438775510204082053e+01	9.999999260108133114e+00
4.439775910364145517e+01	9.999999262319803961e+00
4.440776310524209691e+01	9.999999264524863207e+00
4.441776710684273866e+01	9.999999266723330393e+00
4.442777110844338040e+01	9.999999268915226835e+00
4.443777511004402214e+01	9.999999271100570297e+00
4.444777911164465678e+01	9.999999273279382095e+00
4.445778311324529852e+01	9.999999275451681768e+00
4.446778711484594027e+01	9.999999277617487081e+00
4.447779111644658201e+01	9.999999279776819350e+00
4.448779511804722375e+01	9.999999281929696338e+00
4.449779911964785839e+01	9.999999284076137585e+00
4.450780312124850013e+01	9.999999286216162631e+00
4.451780712284914188e+01	9.999999288349791016e+00
4.452781112444978362e+01	9.999999290477042280e+00
4.453781512605042536e+01	9.999999292597934186e+00
4.454781912765106000e+01	9.999999294712488052e+00
4.455782312925170174e+01	9.999999296820718087e+00
4.456782713085234349e+01	9.999999298922649160e+00
4.457783113245298523e+01	9.999999301018295483e+00
4.458783513405361987e+01	9.999999303107678372e+00
4.459783913565426161e+01	9.999999305190815591e+00
4.460784313725490335e+01	9.999999307267724902e+00
4.461784713885554510e+01	9.999999309338427622e+00
4.462785114045618684e+01	9.999999311402937963e+00
4.463785514205682148e+01	9.999999313461279016e+00
4.464785914365746322e+01	9.999999315513466769e+00
4.465786314525810496e+01	9.999999317559520762e+00
4.466786714685874671e+01	9.999999319599458758e+00
4.467787114845938845e+01	9.999999321633300298e+00
4.468787515006002309e+01	9.999999323661059591e+00
4.469787915166066483e+01	9.999999325682759732e+00
4.470788315326130657e+01	9.999999327698414930e+00
4.471788715486194832e+01	9.999999329708046503e+00
4.472789115646259006e+01	9.999999331711670436e+00
4.473789515806322470e+01	9.999999333709304494e+00
4.474789915966386644e+01	9.999999335700966441e+00
4.475790316126450819e+01	9.999999337686677592e+00
4.476790716286514993e+01	9.999999339666452158e+00
4.477791116446578457e+01	9.999999341640307904e+00
4.478791516606642631e+01	9.999999343608262592e+00
4.479791916766706805e+01	9.999999345570337539e+00
4.480792316926770980e+01	9.999999347526545179e+00
4.481792717086835154e+01	9.999999349476906829e+00
4.482793117246898618e+01	9.999999351421436700e+00
4.483793517406962792e+01	9.999999353360156107e+00
4.484793917567026966e+01	9.999999355293079262e+00
4.485794317727091141e+01	9.999999357220225704e+00
4.486794717887155315e+01	9.999999359141609645e+00
4.487795118047218779e+01	9.999999361057252401e+00
4.488795518207282953e+01	9.999999362967166405e+00
4.489795918367347127e+01	9.999999364871372975e+00
4.490796318527411302e+01	9.999999366769888098e+00
4.491796718687475476e+01	9.999999368662725985e+00
4.492797118847538940e+01	9.999999370549907951e+00
4.493797519007603114e+01	9.999999372431446432e+00
4.494797919167667288e+01	9.999999374307362743e+00
4.495798319327731463e+01	9.999999376177671095e+00
4.496798719487795637e+01	9.999999378042389253e+00
4.497799119647859101e+01	9.999999379901533203e+00
4.498799519807923275e+01	9.999999381755118932e+00
4.499799919967987449e+01	9.999999383603164205e+00
4.500800320128051624e+01	9.999999385445686784e+00
4.501800720288115087e+01	9.999999387282700880e+00
4.502801120448179262e+01	9.999999389114222481e+00
4.503801520608243436e+01	9.999999390940271127e+00
4.504801920768307610e+01	9.999999392760861028e+00
4.505802320928371785e+01	9.999999394576008171e+00
4.506802721088435248e+01	9.999999396385730321e+00
4.507803121248499423e+01	9.999999398190041688e+00
4.508803521408563597e+01	9.999999399988961812e+00
4.509803921568627771e+01	9.999999401782503128e+00
4.510804321728691946e+01	9.999999403570683398e+00
4.511804721888755410e+01	9.999999405353518611e+00
4.512805122048819584e+01	9.999999407131024753e+00
4.513805522208883758e+01	9.999999408903217812e+00
4.514805922368947932e+01	9.999999410670111999e+00
4.515806322529012107e+01	9.999999412431725077e+00
4.516806722689075571e+01	9.999999414188073033e+00
4.517807122849139745e+01	9.999999415939171854e+00
4.518807523009203919e+01	9.999999417685035752e+00
4.519807923169268093e+01	9.999999419425678937e+00
4.520808323329331557e+01	9.999999421161120949e+00
4.521808723489395732e+01	9.999999422891374223e+00
4.522809123649459906e+01	9.999999424616458299e+00
4.523809523809524080e+01	9.999999426336383834e+00
4.524809923969588255e+01	9.999999428051166817e+00
4.525810324129651718e+01	9.999999429760825009e+00
4.526810724289715893e+01	9.999999431465372624e+00
4.527811124449780067e+01	9.999999433164827423e+00
4.528811524609844241e+01	9.999999434859198288e+00
4.529811924769908416e+01	9.999999436548506537e+00
4.530812324929971879e+01	9.999999438232766380e+00
4.531812725090036054e+01	9.999999439911990251e+00
4.532813125250100228e+01	9.999999441586194138e+00
4.533813525410164402e+01	9.999999443255394027e+00
4.534813925570228577e+01	9.999999444919604130e+00
4.535814325730292040e+01	9.999999446578840434e+00
4.536814725890356215e+01	9.999999448233115373e+00
4.537815126050420389e+01	9.999999449882448488e+00
4.538815526210484563e+01	9.999999451526848659e+00
4.539815926370548738e+01	9.999999453166333652e+00
4.540816326530612201e+01	9.999999454800917675e+00
4.541816726690676376e+01	9.999999456430618494e+00
4.542817126850740550e+01	9.999999458055444990e+00
4.543817527010804724e+01	9.999999459675414926e+00
4.544817927170868188e+01	9.999999461290542513e+00
4.545818327330932362e+01	9.999999462900843739e+00
4.546818727490996537e+01	9.999999464506329261e+00
4.547819127651060711e+01	9.999999466107016843e+00
4.548819527811124885e+01	9.999999467702920697e+00
4.549819927971188349e+01	9.999999469294053256e+00
4.550820328131252523e+01	9.999999470880428731e+00
4.551820728291316698e+01	9.999999472462063110e+00
4.552821128451380872e+01	9.999999474038968827e+00
4.553821528611445046e+01	9.999999475611161870e+00
4.554821928771508510e+01	9.999999477178654672e+00
4.555822328931572684e+01	9.999999478741463221e+00
4.556822729091636859e+01	9.999999480299599952e+00
4.557823129251701033e+01	9.999999481853077299e+00
4.558823529411765207e+01	9.999999483401913025e+00
4.559823929571828671e+01	9.999999484946117789e+00
4.560824329731892846e+01	9.999999486485707578e+00
4.561824729891957020e+01	9.999999488020694827e+00
4.562825130052021194e+01	9.999999489551093745e+00
4.563825530212084658e+01	9.999999491076916769e+00
4.564825930372148832e+01	9.999999492598181661e+00
4.565826330532213007e+01	9.999999494114897303e+00
4.566826730692277181e+01	9.999999495627079682e+00
4.567827130852341355e+01	9.999999497134741233e+00
4.568827531012404819e+01	9.999999498637896167e+00
